Date,ShiftID,EmployeeID,Hours_Worked
2023-09-14,SH-207296,FT-107,8
2023-09-14,SH-207297,FT-108,8
2023-09-14,SH-207298,FT-109,8
2023-09-14,SH-207299,FT-110,8
2023-09-14,SH-207300,FT-111,8
2023-09-14,SH-207301,FT-112,8
2023-09-14,SH-207302,FT-113,8
2023-09-14,SH-207303,FT-114,8
2023-09-14,SH-207304,FT-115,8
2023-09-14,SH-207305,FT-116,8
2023-09-14,SH-207306,FT-117,8
2023-09-14,SH-207307,FT-118,8
2023-09-14,SH-207308,FT-119,8
2023-09-14,SH-207309,FT-120,8
2023-09-14,SH-207310,FTS-11,8
2023-09-14,SH-207311,FTS-12,8
2023-09-14,SH-207312,FTS-13,8
2023-09-14,SH-207313,FTS-14,8
2023-09-14,SH-207314,FTS-15,8
2023-09-14,SH-207315,PT-201,6
2023-09-14,SH-207316,PT-202,6
2023-09-14,SH-207317,PT-203,6
2023-09-14,SH-207318,PT-204,6
2023-09-14,SH-207319,PT-205,6
2023-09-14,SH-207320,PT-206,6
2023-09-14,SH-207321,PT-207,6
2023-09-14,SH-207322,PT-208,6
2023-09-14,SH-207323,PT-209,6
2023-09-14,SH-207324,PT-210,6
2023-09-14,SH-207325,PT-211,6
2023-09-14,SH-207326,PT-212,6
2023-09-14,SH-207327,PT-213,6
2023-09-14,SH-207328,PT-214,6
2023-09-14,SH-207329,PT-215,6
2023-12-07,SH-209090,FT-101,8
2023-12-07,SH-209091,FT-102,8
2023-12-07,SH-209092,FT-103,8
2023-12-07,SH-209093,FT-104,8
2023-12-07,SH-209094,FT-105,8
2023-12-07,SH-209095,FT-106,8
2023-12-07,SH-209096,FT-107,8
2023-12-07,SH-209097,FT-108,8
2023-12-07,SH-209098,FT-109,8
2023-12-07,SH-209099,FT-110,8
2023-12-07,SH-209100,FT-111,8
2023-12-07,SH-209101,FT-112,8
2023-12-07,SH-209102,FT-113,8
2023-12-07,SH-209103,FT-114,8
2023-12-07,SH-209104,FT-115,8
2023-12-07,SH-209105,FT-116,8
2023-12-07,SH-209106,FT-117,8
2023-12-07,SH-209107,FT-118,8
2023-12-07,SH-209108,FT-119,8
2023-12-07,SH-209109,FT-120,8
2023-12-07,SH-209110,FTS-11,8
2023-12-07,SH-209111,FTS-12,8
2023-12-07,SH-209112,FTS-13,8
2023-12-07,SH-209113,FTS-14,8
2023-12-07,SH-209114,FTS-15,8
2023-12-07,SH-209115,PT-201,8
2023-12-07,SH-209116,PT-202,8
2023-12-07,SH-209117,PT-203,8
2023-12-07,SH-209118,PT-204,8
2023-12-07,SH-209119,PT-205,8
2023-12-07,SH-209120,PT-206,8
2023-12-07,SH-209121,PT-207,8
2023-12-07,SH-209122,PT-208,8
2023-12-07,SH-209123,PT-209,8
2023-12-07,SH-209124,PT-210,8
2023-12-07,SH-209125,PT-211,8
2023-12-07,SH-209126,PT-212,8
2023-12-07,SH-209127,PT-213,8
2023-12-07,SH-209128,PT-214,8
2023-12-07,SH-209129,PT-215,8
2023-12-07,SH-209130,PT-216,8
2023-12-07,SH-209131,PT-217,8
2023-12-07,SH-209132,PT-218,8
2023-12-07,SH-209133,PT-219,8
2023-12-07,SH-209134,PT-220,8
2023-12-07,SH-209135,PT-221,8
2023-12-07,SH-209136,PT-222,8
2023-12-07,SH-209137,PT-223,8
2023-12-07,SH-209138,PT-224,8
2023-12-07,SH-209139,PT-225,8
2023-12-07,SH-209140,PT-226,8
2023-12-07,SH-209141,PT-227,8
2023-12-07,SH-209142,PT-228,8
2023-12-07,SH-209143,PT-229,8
2023-12-07,SH-209144,PT-230,8
2023-11-20,SH-208645,FT-101,8
2023-11-20,SH-208646,FT-102,8
2023-11-20,SH-208647,FT-103,8
2023-11-20,SH-208648,FT-104,8
2023-11-20,SH-208649,FT-105,8
2023-11-20,SH-208650,FT-106,8
2023-11-20,SH-208651,FT-107,8
2023-11-20,SH-208652,FT-108,8
2023-11-20,SH-208653,FT-109,8
2023-11-20,SH-208654,FT-110,8
2023-11-20,SH-208655,FT-111,8
2023-11-20,SH-208656,FT-112,8
2023-11-20,SH-208657,FT-113,8
2023-11-20,SH-208658,FT-114,8
2023-11-20,SH-208659,FT-115,8
2023-11-20,SH-208660,FT-116,8
2023-11-20,SH-208661,FT-117,8
2023-11-20,SH-208662,FT-118,8
2023-11-20,SH-208663,FT-119,8
2023-11-20,SH-208664,FT-120,8
2023-11-20,SH-208665,FTS-11,8
2023-11-20,SH-208666,FTS-12,8
2023-11-20,SH-208667,FTS-13,8
2023-11-20,SH-208668,FTS-14,8
2023-11-20,SH-208669,FTS-15,8
2023-01-20,SH-200770,FT-101,8
2023-01-20,SH-200771,FT-102,8
2023-01-20,SH-200772,FT-103,8
2023-01-20,SH-200773,FT-104,8
2023-01-20,SH-200774,FT-105,8
2023-01-20,SH-200775,FT-106,8
2023-01-20,SH-200776,FT-107,8
2023-01-20,SH-200777,FT-108,8
2023-01-20,SH-200778,FT-109,8
2023-01-20,SH-200779,FT-110,8
2023-01-20,SH-200780,FT-111,8
2023-01-20,SH-200781,FT-112,8
2023-01-20,SH-200782,FT-113,8
2023-01-20,SH-200783,FT-114,8
2023-01-20,SH-200784,FT-115,8
2023-01-20,SH-200785,FT-116,8
2023-01-20,SH-200786,FT-117,8
2023-01-20,SH-200787,FT-118,8
2023-01-20,SH-200788,FT-119,8
2023-01-20,SH-200789,FT-120,8
2023-01-20,SH-200790,FTS-11,8
2023-01-20,SH-200791,FTS-12,8
2023-01-20,SH-200792,FTS-13,8
2023-01-20,SH-200793,FTS-14,8
2023-01-20,SH-200794,FTS-15,8
2023-01-20,SH-200795,PT-201,8
2023-01-20,SH-200796,PT-202,8
2023-01-20,SH-200797,PT-203,8
2023-01-20,SH-200798,PT-204,8
2023-01-20,SH-200799,PT-205,8
2023-01-20,SH-200800,PT-206,8
2023-01-20,SH-200801,PT-207,8
2023-01-20,SH-200802,PT-208,8
2023-01-20,SH-200803,PT-209,8
2023-01-20,SH-200804,PT-210,8
2023-01-20,SH-200805,PT-211,8
2023-01-20,SH-200806,PT-212,8
2023-01-20,SH-200807,PT-213,8
2023-01-20,SH-200808,PT-214,8
2023-01-20,SH-200809,PT-215,8
2023-01-20,SH-200810,PT-216,8
2023-01-20,SH-200811,PT-217,8
2023-01-20,SH-200812,PT-218,8
2023-01-20,SH-200813,PT-219,8
2023-01-20,SH-200814,PT-220,8
2023-01-20,SH-200815,PT-221,8
2023-01-20,SH-200816,PT-222,8
2023-01-20,SH-200817,PT-223,8
2023-01-20,SH-200818,PT-224,8
2023-01-20,SH-200819,PT-225,8
2023-01-20,SH-200820,PT-226,8
2023-01-20,SH-200821,PT-227,8
2023-01-20,SH-200822,PT-228,8
2023-01-20,SH-200823,PT-229,8
2023-01-20,SH-200824,PT-230,8
2023-02-07,SH-201430,FT-101,8
2023-02-07,SH-201431,FT-102,8
2023-02-07,SH-201432,FT-103,8
2023-02-07,SH-201433,FT-104,8
2023-02-07,SH-201434,FT-105,8
2023-02-07,SH-201435,FT-106,8
2023-02-07,SH-201436,FT-107,8
2023-02-07,SH-201437,FT-108,8
2023-02-07,SH-201438,FT-109,8
2023-02-07,SH-201439,FT-110,8
2023-02-07,SH-201440,FT-111,8
2023-02-07,SH-201441,FT-112,8
2023-02-07,SH-201442,FT-113,8
2023-02-07,SH-201443,FT-114,8
2023-02-07,SH-201444,FT-115,8
2023-02-07,SH-201445,FT-116,8
2023-02-07,SH-201446,FT-117,8
2023-02-07,SH-201447,FT-118,8
2023-02-07,SH-201448,FT-119,8
2023-02-07,SH-201449,FT-120,8
2023-02-07,SH-201450,FTS-11,8
2023-02-07,SH-201451,FTS-12,8
2023-02-07,SH-201452,FTS-13,8
2023-02-07,SH-201453,FTS-14,8
2023-02-07,SH-201454,FTS-15,8
2023-02-07,SH-201455,PT-201,8
2023-02-07,SH-201456,PT-202,8
2023-02-07,SH-201457,PT-203,8
2023-02-07,SH-201458,PT-204,8
2023-02-07,SH-201459,PT-205,8
2023-02-07,SH-201460,PT-206,8
2023-02-07,SH-201461,PT-207,8
2023-02-07,SH-201462,PT-208,8
2023-02-07,SH-201463,PT-209,8
2023-02-07,SH-201464,PT-210,8
2023-02-07,SH-201465,PT-211,8
2023-02-07,SH-201466,PT-212,8
2023-02-07,SH-201467,PT-213,8
2023-02-07,SH-201468,PT-214,8
2023-02-07,SH-201469,PT-215,8
2023-02-07,SH-201470,PT-216,8
2023-02-07,SH-201471,PT-217,8
2023-02-07,SH-201472,PT-218,8
2023-02-07,SH-201473,PT-219,8
2023-02-07,SH-201474,PT-220,8
2023-02-07,SH-201475,PT-221,8
2023-02-07,SH-201476,PT-222,8
2023-02-07,SH-201477,PT-223,8
2023-02-07,SH-201478,PT-224,8
2023-02-07,SH-201479,PT-225,8
2023-02-07,SH-201480,PT-226,8
2023-02-07,SH-201481,PT-227,8
2023-02-07,SH-201482,PT-228,8
2023-02-07,SH-201483,PT-229,8
2023-02-07,SH-201484,PT-230,8
2023-05-10,SH-204310,FT-101,8
2023-05-10,SH-204311,FT-102,8
2023-05-10,SH-204312,FT-103,8
2023-05-10,SH-204313,FT-104,8
2023-05-10,SH-204314,FT-105,8
2023-05-10,SH-204315,FT-106,8
2023-05-10,SH-204316,FT-107,8
2023-05-10,SH-204317,FT-108,8
2023-05-10,SH-204318,FT-109,8
2023-05-10,SH-204319,FT-110,8
2023-05-10,SH-204320,FT-111,8
2023-05-10,SH-204321,FT-112,8
2023-05-10,SH-204322,FT-113,8
2023-05-10,SH-204323,FT-114,8
2023-05-10,SH-204324,FT-115,8
2023-05-10,SH-204325,FT-116,8
2023-05-10,SH-204326,FT-117,8
2023-05-10,SH-204327,FT-118,8
2023-05-10,SH-204328,FT-119,8
2023-05-10,SH-204329,FT-120,8
2023-05-10,SH-204330,FTS-11,8
2023-05-10,SH-204331,FTS-12,8
2023-05-10,SH-204332,FTS-13,8
2023-05-10,SH-204333,FTS-14,8
2023-05-10,SH-204334,FTS-15,8
2023-05-10,SH-204335,PT-201,6
2023-05-10,SH-204336,PT-202,6
2023-05-10,SH-204337,PT-203,6
2023-05-10,SH-204338,PT-204,6
2023-05-10,SH-204339,PT-205,6
2023-05-10,SH-204340,PT-206,6
2023-05-10,SH-204341,PT-207,6
2023-05-10,SH-204342,PT-208,6
2023-05-10,SH-204343,PT-209,6
2023-05-10,SH-204344,PT-210,6
2023-05-10,SH-204345,PT-211,6
2023-05-10,SH-204346,PT-212,6
2023-05-10,SH-204347,PT-213,6
2023-05-10,SH-204348,PT-214,6
2023-05-10,SH-204349,PT-215,6
2023-06-08,SH-205100,FT-101,8
2023-06-08,SH-205101,FT-102,8
2023-06-08,SH-205102,FT-103,8
2023-06-08,SH-205103,FT-104,8
2023-06-08,SH-205104,FT-105,8
2023-06-08,SH-205105,FT-106,8
2023-06-08,SH-205106,FT-107,8
2023-06-08,SH-205107,FT-108,8
2023-06-08,SH-205108,FT-109,8
2023-06-08,SH-205109,FT-110,8
2023-06-08,SH-205110,FT-111,8
2023-06-08,SH-205111,FT-112,8
2023-06-08,SH-205112,FT-113,8
2023-06-08,SH-205113,FT-114,8
2023-06-08,SH-205114,FT-115,8
2023-06-08,SH-205115,FT-116,8
2023-06-08,SH-205116,FT-117,8
2023-06-08,SH-205117,FT-118,8
2023-06-08,SH-205118,FT-119,8
2023-06-08,SH-205119,FT-120,8
2023-06-08,SH-205120,FTS-11,8
2023-06-08,SH-205121,FTS-12,8
2023-06-08,SH-205122,FTS-13,8
2023-06-08,SH-205123,FTS-14,8
2023-06-08,SH-205124,FTS-15,8
2023-06-08,SH-205125,PT-201,4
2023-06-08,SH-205126,PT-202,4
2023-06-08,SH-205127,PT-203,4
2023-06-08,SH-205128,PT-204,4
2023-06-08,SH-205129,PT-205,4
2023-05-17,SH-204510,FT-101,8
2023-05-17,SH-204511,FT-102,8
2023-05-17,SH-204512,FT-103,8
2023-05-17,SH-204513,FT-104,8
2023-05-17,SH-204514,FT-105,8
2023-05-17,SH-204515,FT-106,8
2023-05-17,SH-204516,FT-107,8
2023-05-17,SH-204517,FT-108,8
2023-05-17,SH-204518,FT-109,8
2023-05-17,SH-204519,FT-110,8
2023-05-17,SH-204520,FT-111,8
2023-05-17,SH-204521,FT-112,8
2023-05-17,SH-204522,FT-113,8
2023-05-17,SH-204523,FT-114,8
2023-05-17,SH-204524,FT-115,8
2023-05-17,SH-204525,FT-116,8
2023-05-17,SH-204526,FT-117,8
2023-05-17,SH-204527,FT-118,8
2023-05-17,SH-204528,FT-119,8
2023-05-17,SH-204529,FT-120,8
2023-05-17,SH-204530,FTS-11,8
2023-05-17,SH-204531,FTS-12,8
2023-05-17,SH-204532,FTS-13,8
2023-05-17,SH-204533,FTS-14,8
2023-05-17,SH-204534,FTS-15,8
2023-05-17,SH-204535,PT-201,6
2023-05-17,SH-204536,PT-202,6
2023-05-17,SH-204537,PT-203,6
2023-05-17,SH-204538,PT-204,6
2023-05-17,SH-204539,PT-205,6
2023-05-17,SH-204540,PT-206,6
2023-05-17,SH-204541,PT-207,6
2023-05-17,SH-204542,PT-208,6
2023-05-17,SH-204543,PT-209,6
2023-05-17,SH-204544,PT-210,6
2023-05-17,SH-204545,PT-211,6
2023-05-17,SH-204546,PT-212,6
2023-05-17,SH-204547,PT-213,6
2023-05-17,SH-204548,PT-214,6
2023-05-17,SH-204549,PT-215,6
2023-06-30,SH-205580,FT-101,8
2023-06-30,SH-205581,FT-102,8
2023-06-30,SH-205582,FT-103,8
2023-06-30,SH-205583,FT-104,8
2023-06-30,SH-205584,FT-105,8
2023-06-30,SH-205585,FT-106,8
2023-06-30,SH-205586,FT-107,8
2023-06-30,SH-205587,FT-108,8
2023-06-30,SH-205588,FT-109,8
2023-06-30,SH-205589,FT-110,8
2023-06-30,SH-205590,FT-111,8
2023-06-30,SH-205591,FT-112,8
2023-06-30,SH-205592,FT-113,8
2023-06-30,SH-205593,FT-114,8
2023-06-30,SH-205594,FT-115,8
2023-06-30,SH-205595,FT-116,8
2023-06-30,SH-205596,FT-117,8
2023-06-30,SH-205597,FT-118,8
2023-06-30,SH-205598,FT-119,8
2023-06-30,SH-205599,FT-120,8
2023-06-30,SH-205600,FTS-11,8
2023-06-30,SH-205601,FTS-12,8
2023-06-30,SH-205602,FTS-13,8
2023-06-30,SH-205603,FTS-14,8
2023-06-30,SH-205604,FTS-15,8
2023-06-30,SH-205605,PT-201,4
2023-06-30,SH-205606,PT-202,4
2023-06-30,SH-205607,PT-203,4
2023-06-30,SH-205608,PT-204,4
2023-06-30,SH-205609,PT-205,4
2023-01-27,SH-201045,FT-101,8
2023-01-27,SH-201046,FT-102,8
2023-01-27,SH-201047,FT-103,8
2023-01-27,SH-201048,FT-104,8
2023-01-27,SH-201049,FT-105,8
2023-01-27,SH-201050,FT-106,8
2023-01-27,SH-201051,FT-107,8
2023-01-27,SH-201052,FT-108,8
2023-01-27,SH-201053,FT-109,8
2023-01-27,SH-201054,FT-110,8
2023-01-27,SH-201055,FT-111,8
2023-01-27,SH-201056,FT-112,8
2023-01-27,SH-201057,FT-113,8
2023-01-27,SH-201058,FT-114,8
2023-01-27,SH-201059,FT-115,8
2023-01-27,SH-201060,FT-116,8
2023-01-27,SH-201061,FT-117,8
2023-01-27,SH-201062,FT-118,8
2023-01-27,SH-201063,FT-119,8
2023-01-27,SH-201064,FT-120,8
2023-01-27,SH-201065,FTS-11,8
2023-01-27,SH-201066,FTS-12,8
2023-01-27,SH-201067,FTS-13,8
2023-01-27,SH-201068,FTS-14,8
2023-01-27,SH-201069,FTS-15,8
2023-01-27,SH-201070,PT-201,8
2023-01-27,SH-201071,PT-202,8
2023-01-27,SH-201072,PT-203,8
2023-01-27,SH-201073,PT-204,8
2023-01-27,SH-201074,PT-205,8
2023-01-27,SH-201075,PT-206,8
2023-01-27,SH-201076,PT-207,8
2023-01-27,SH-201077,PT-208,8
2023-01-27,SH-201078,PT-209,8
2023-01-27,SH-201079,PT-210,8
2023-01-27,SH-201080,PT-211,8
2023-01-27,SH-201081,PT-212,8
2023-01-27,SH-201082,PT-213,8
2023-01-27,SH-201083,PT-214,8
2023-01-27,SH-201084,PT-215,8
2023-01-27,SH-201085,PT-216,8
2023-01-27,SH-201086,PT-217,8
2023-01-27,SH-201087,PT-218,8
2023-01-27,SH-201088,PT-219,8
2023-01-27,SH-201089,PT-220,8
2023-01-27,SH-201090,PT-221,8
2023-01-27,SH-201091,PT-222,8
2023-01-27,SH-201092,PT-223,8
2023-01-27,SH-201093,PT-224,8
2023-01-27,SH-201094,PT-225,8
2023-01-27,SH-201095,PT-226,8
2023-01-27,SH-201096,PT-227,8
2023-01-27,SH-201097,PT-228,8
2023-01-27,SH-201098,PT-229,8
2023-01-27,SH-201099,PT-230,8
2023-01-18,SH-200660,FT-101,8
2023-01-18,SH-200661,FT-102,8
2023-01-18,SH-200662,FT-103,8
2023-01-18,SH-200663,FT-104,8
2023-01-18,SH-200664,FT-105,8
2023-01-18,SH-200665,FT-106,8
2023-01-18,SH-200666,FT-107,8
2023-01-18,SH-200667,FT-108,8
2023-01-18,SH-200668,FT-109,8
2023-01-18,SH-200669,FT-110,8
2023-01-18,SH-200670,FT-111,8
2023-01-18,SH-200671,FT-112,8
2023-01-18,SH-200672,FT-113,8
2023-01-18,SH-200673,FT-114,8
2023-01-18,SH-200674,FT-115,8
2023-01-18,SH-200675,FT-116,8
2023-01-18,SH-200676,FT-117,8
2023-01-18,SH-200677,FT-118,8
2023-01-18,SH-200678,FT-119,8
2023-01-18,SH-200679,FT-120,8
2023-01-18,SH-200680,FTS-11,8
2023-01-18,SH-200681,FTS-12,8
2023-01-18,SH-200682,FTS-13,8
2023-01-18,SH-200683,FTS-14,8
2023-01-18,SH-200684,FTS-15,8
2023-01-18,SH-200685,PT-201,8
2023-01-18,SH-200686,PT-202,8
2023-01-18,SH-200687,PT-203,8
2023-01-18,SH-200688,PT-204,8
2023-01-18,SH-200689,PT-205,8
2023-01-18,SH-200690,PT-206,8
2023-01-18,SH-200691,PT-207,8
2023-01-18,SH-200692,PT-208,8
2023-01-18,SH-200693,PT-209,8
2023-01-18,SH-200694,PT-210,8
2023-01-18,SH-200695,PT-211,8
2023-01-18,SH-200696,PT-212,8
2023-01-18,SH-200697,PT-213,8
2023-01-18,SH-200698,PT-214,8
2023-01-18,SH-200699,PT-215,8
2023-01-18,SH-200700,PT-216,8
2023-01-18,SH-200701,PT-217,8
2023-01-18,SH-200702,PT-218,8
2023-01-18,SH-200703,PT-219,8
2023-01-18,SH-200704,PT-220,8
2023-01-18,SH-200705,PT-221,8
2023-01-18,SH-200706,PT-222,8
2023-01-18,SH-200707,PT-223,8
2023-01-18,SH-200708,PT-224,8
2023-01-18,SH-200709,PT-225,8
2023-01-18,SH-200710,PT-226,8
2023-01-18,SH-200711,PT-227,8
2023-01-18,SH-200712,PT-228,8
2023-01-18,SH-200713,PT-229,8
2023-01-18,SH-200714,PT-230,8
2023-06-06,SH-205040,FT-101,8
2023-06-06,SH-205041,FT-102,8
2023-06-06,SH-205042,FT-103,8
2023-06-06,SH-205043,FT-104,8
2023-06-06,SH-205044,FT-105,8
2023-06-06,SH-205045,FT-106,8
2023-06-06,SH-205046,FT-107,8
2023-06-06,SH-205047,FT-108,8
2023-06-06,SH-205048,FT-109,8
2023-06-06,SH-205049,FT-110,8
2023-06-06,SH-205050,FT-111,8
2023-06-06,SH-205051,FT-112,8
2023-06-06,SH-205052,FT-113,8
2023-06-06,SH-205053,FT-114,8
2023-06-06,SH-205054,FT-115,8
2023-06-06,SH-205055,FT-116,8
2023-06-06,SH-205056,FT-117,8
2023-06-06,SH-205057,FT-118,8
2023-06-06,SH-205058,FT-119,8
2023-06-06,SH-205059,FT-120,8
2023-06-06,SH-205060,FTS-11,8
2023-06-06,SH-205061,FTS-12,8
2023-06-06,SH-205062,FTS-13,8
2023-06-06,SH-205063,FTS-14,8
2023-06-06,SH-205064,FTS-15,8
2023-06-06,SH-205065,PT-201,4
2023-06-06,SH-205066,PT-202,4
2023-06-06,SH-205067,PT-203,4
2023-06-06,SH-205068,PT-204,4
2023-06-06,SH-205069,PT-205,4
2023-01-11,SH-200385,FT-101,8
2023-01-11,SH-200386,FT-102,8
2023-01-11,SH-200387,FT-103,8
2023-01-11,SH-200388,FT-104,8
2023-01-11,SH-200389,FT-105,8
2023-01-11,SH-200390,FT-106,8
2023-01-11,SH-200391,FT-107,8
2023-01-11,SH-200392,FT-108,8
2023-01-11,SH-200393,FT-109,8
2023-01-11,SH-200394,FT-110,8
2023-01-11,SH-200395,FT-111,8
2023-01-11,SH-200396,FT-112,8
2023-01-11,SH-200397,FT-113,8
2023-01-11,SH-200398,FT-114,8
2023-01-11,SH-200399,FT-115,8
2023-01-11,SH-200400,FT-116,8
2023-01-11,SH-200401,FT-117,8
2023-01-11,SH-200402,FT-118,8
2023-01-11,SH-200403,FT-119,8
2023-01-11,SH-200404,FT-120,8
2023-01-11,SH-200405,FTS-11,8
2023-01-11,SH-200406,FTS-12,8
2023-01-11,SH-200407,FTS-13,8
2023-01-11,SH-200408,FTS-14,8
2023-01-11,SH-200409,FTS-15,8
2023-01-11,SH-200410,PT-201,8
2023-01-11,SH-200411,PT-202,8
2023-01-11,SH-200412,PT-203,8
2023-01-11,SH-200413,PT-204,8
2023-01-11,SH-200414,PT-205,8
2023-01-11,SH-200415,PT-206,8
2023-01-11,SH-200416,PT-207,8
2023-01-11,SH-200417,PT-208,8
2023-01-11,SH-200418,PT-209,8
2023-01-11,SH-200419,PT-210,8
2023-01-11,SH-200420,PT-211,8
2023-01-11,SH-200421,PT-212,8
2023-01-11,SH-200422,PT-213,8
2023-01-11,SH-200423,PT-214,8
2023-01-11,SH-200424,PT-215,8
2023-01-11,SH-200425,PT-216,8
2023-01-11,SH-200426,PT-217,8
2023-01-11,SH-200427,PT-218,8
2023-01-11,SH-200428,PT-219,8
2023-01-11,SH-200429,PT-220,8
2023-01-11,SH-200430,PT-221,8
2023-01-11,SH-200431,PT-222,8
2023-01-11,SH-200432,PT-223,8
2023-01-11,SH-200433,PT-224,8
2023-01-11,SH-200434,PT-225,8
2023-01-11,SH-200435,PT-226,8
2023-01-11,SH-200436,PT-227,8
2023-01-11,SH-200437,PT-228,8
2023-01-11,SH-200438,PT-229,8
2023-01-11,SH-200439,PT-230,8
2023-02-09,SH-201540,FT-101,8
2023-02-09,SH-201541,FT-102,8
2023-02-09,SH-201542,FT-103,8
2023-02-09,SH-201543,FT-104,8
2023-02-09,SH-201544,FT-105,8
2023-02-09,SH-201545,FT-106,8
2023-02-09,SH-201546,FT-107,8
2023-02-09,SH-201547,FT-108,8
2023-02-09,SH-201548,FT-109,8
2023-02-09,SH-201549,FT-110,8
2023-02-09,SH-201550,FT-111,8
2023-02-09,SH-201551,FT-112,8
2023-02-09,SH-201552,FT-113,8
2023-02-09,SH-201553,FT-114,8
2023-02-09,SH-201554,FT-115,8
2023-02-09,SH-201555,FT-116,8
2023-02-09,SH-201556,FT-117,8
2023-02-09,SH-201557,FT-118,8
2023-02-09,SH-201558,FT-119,8
2023-02-09,SH-201559,FT-120,8
2023-02-09,SH-201560,FTS-11,8
2023-02-09,SH-201561,FTS-12,8
2023-02-09,SH-201562,FTS-13,8
2023-02-09,SH-201563,FTS-14,8
2023-02-09,SH-201564,FTS-15,8
2023-02-09,SH-201565,PT-201,8
2023-02-09,SH-201566,PT-202,8
2023-02-09,SH-201567,PT-203,8
2023-02-09,SH-201568,PT-204,8
2023-02-09,SH-201569,PT-205,8
2023-02-09,SH-201570,PT-206,8
2023-02-09,SH-201571,PT-207,8
2023-02-09,SH-201572,PT-208,8
2023-02-09,SH-201573,PT-209,8
2023-02-09,SH-201574,PT-210,8
2023-02-09,SH-201575,PT-211,8
2023-02-09,SH-201576,PT-212,8
2023-02-09,SH-201577,PT-213,8
2023-02-09,SH-201578,PT-214,8
2023-02-09,SH-201579,PT-215,8
2023-02-09,SH-201580,PT-216,8
2023-02-09,SH-201581,PT-217,8
2023-02-09,SH-201582,PT-218,8
2023-02-09,SH-201583,PT-219,8
2023-02-09,SH-201584,PT-220,8
2023-02-09,SH-201585,PT-221,8
2023-02-09,SH-201586,PT-222,8
2023-02-09,SH-201587,PT-223,8
2023-02-09,SH-201588,PT-224,8
2023-02-09,SH-201589,PT-225,8
2023-02-09,SH-201590,PT-226,8
2023-02-09,SH-201591,PT-227,8
2023-02-09,SH-201592,PT-228,8
2023-02-09,SH-201593,PT-229,8
2023-02-09,SH-201594,PT-230,8
2023-01-16,SH-200550,FT-101,8
2023-01-16,SH-200551,FT-102,8
2023-01-16,SH-200552,FT-103,8
2023-01-16,SH-200553,FT-104,8
2023-01-16,SH-200554,FT-105,8
2023-01-16,SH-200555,FT-106,8
2023-01-16,SH-200556,FT-107,8
2023-01-16,SH-200557,FT-108,8
2023-01-16,SH-200558,FT-109,8
2023-01-16,SH-200559,FT-110,8
2023-01-16,SH-200560,FT-111,8
2023-01-16,SH-200561,FT-112,8
2023-01-16,SH-200562,FT-113,8
2023-01-16,SH-200563,FT-114,8
2023-01-16,SH-200564,FT-115,8
2023-01-16,SH-200565,FT-116,8
2023-01-16,SH-200566,FT-117,8
2023-01-16,SH-200567,FT-118,8
2023-01-16,SH-200568,FT-119,8
2023-01-16,SH-200569,FT-120,8
2023-01-16,SH-200570,FTS-11,8
2023-01-16,SH-200571,FTS-12,8
2023-01-16,SH-200572,FTS-13,8
2023-01-16,SH-200573,FTS-14,8
2023-01-16,SH-200574,FTS-15,8
2023-01-16,SH-200575,PT-201,8
2023-01-16,SH-200576,PT-202,8
2023-01-16,SH-200577,PT-203,8
2023-01-16,SH-200578,PT-204,8
2023-01-16,SH-200579,PT-205,8
2023-01-16,SH-200580,PT-206,8
2023-01-16,SH-200581,PT-207,8
2023-01-16,SH-200582,PT-208,8
2023-01-16,SH-200583,PT-209,8
2023-01-16,SH-200584,PT-210,8
2023-01-16,SH-200585,PT-211,8
2023-01-16,SH-200586,PT-212,8
2023-01-16,SH-200587,PT-213,8
2023-01-16,SH-200588,PT-214,8
2023-01-16,SH-200589,PT-215,8
2023-01-16,SH-200590,PT-216,8
2023-01-16,SH-200591,PT-217,8
2023-01-16,SH-200592,PT-218,8
2023-01-16,SH-200593,PT-219,8
2023-01-16,SH-200594,PT-220,8
2023-01-16,SH-200595,PT-221,8
2023-01-16,SH-200596,PT-222,8
2023-01-16,SH-200597,PT-223,8
2023-01-16,SH-200598,PT-224,8
2023-01-16,SH-200599,PT-225,8
2023-01-16,SH-200600,PT-226,8
2023-01-16,SH-200601,PT-227,8
2023-01-16,SH-200602,PT-228,8
2023-01-16,SH-200603,PT-229,8
2023-01-16,SH-200604,PT-230,8
2023-06-01,SH-204950,FT-101,8
2023-06-01,SH-204951,FT-102,8
2023-06-01,SH-204952,FT-103,8
2023-06-01,SH-204953,FT-104,8
2023-06-01,SH-204954,FT-105,8
2023-06-01,SH-204955,FT-106,8
2023-06-01,SH-204956,FT-107,8
2023-06-01,SH-204957,FT-108,8
2023-06-01,SH-204958,FT-109,8
2023-06-01,SH-204959,FT-110,8
2023-06-01,SH-204960,FT-111,8
2023-06-01,SH-204961,FT-112,8
2023-06-01,SH-204962,FT-113,8
2023-06-01,SH-204963,FT-114,8
2023-06-01,SH-204964,FT-115,8
2023-06-01,SH-204965,FT-116,8
2023-06-01,SH-204966,FT-117,8
2023-06-01,SH-204967,FT-118,8
2023-06-01,SH-204968,FT-119,8
2023-06-01,SH-204969,FT-120,8
2023-06-01,SH-204970,FTS-11,8
2023-06-01,SH-204971,FTS-12,8
2023-06-01,SH-204972,FTS-13,8
2023-06-01,SH-204973,FTS-14,8
2023-06-01,SH-204974,FTS-15,8
